setting,setting_type,rep,n,p,s,rho,language,method,model_class,ibs,cindex_td,runtime_sec,status,error_message
setting2_smooth_nonlinear_n1000,nonlinear,37,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1840285234893999,0.6797147846332945,0.3589999999999236,success,
setting2_smooth_nonlinear_n1000,nonlinear,37,1000,50,,0.3,R,gbm_coxph,Boosting,0.2142123993038243,0.6770954598370198,0.321999999999889,success,
setting2_smooth_nonlinear_n1000,nonlinear,38,1000,50,,0.3,R,survival_coxph,CoxPH,0.185518307860407,0.6275958909171532,0.0210000000001855,success,
setting2_smooth_nonlinear_n1000,nonlinear,38,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1799079922348901,0.6652871184687015,0.375,success,
setting2_smooth_nonlinear_n1000,nonlinear,38,1000,50,,0.3,R,gbm_coxph,Boosting,0.1786504978335378,0.6665434927204198,0.31899999999996,success,
setting2_smooth_nonlinear_n1000,nonlinear,39,1000,50,,0.3,R,survival_coxph,CoxPH,0.2003659768157788,0.6196835147225745,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,39,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1816765820276718,0.7016759030513454,0.3289999999999509,success,
setting2_smooth_nonlinear_n1000,nonlinear,39,1000,50,,0.3,R,gbm_coxph,Boosting,0.1909829234733751,0.6873873272350938,0.3199999999999363,success,
setting2_smooth_nonlinear_n1000,nonlinear,40,1000,50,,0.3,R,survival_coxph,CoxPH,0.1987827514485755,0.6148158385736991,0.0260000000000673,success,
setting2_smooth_nonlinear_n1000,nonlinear,40,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1866000441094294,0.6773547094188377,0.3150000000000545,success,
setting2_smooth_nonlinear_n1000,nonlinear,40,1000,50,,0.3,R,gbm_coxph,Boosting,0.1830934300925027,0.6676801879621311,0.3179999999999836,success,
setting2_smooth_nonlinear_n1000,nonlinear,41,1000,50,,0.3,R,survival_coxph,CoxPH,0.1871543641816897,0.6500834956860562,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,41,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1734911173555758,0.7159755079320902,0.4390000000000782,success,
setting2_smooth_nonlinear_n1000,nonlinear,41,1000,50,,0.3,R,gbm_coxph,Boosting,0.213501363398719,0.7038686334539382,0.3199999999999363,success,
setting2_smooth_nonlinear_n1000,nonlinear,42,1000,50,,0.3,R,survival_coxph,CoxPH,0.2048356081325841,0.6017037190941201,0.0460000000000491,success,
setting2_smooth_nonlinear_n1000,nonlinear,42,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1956512015671059,0.6769859408546298,0.5209999999999582,success,
setting2_smooth_nonlinear_n1000,nonlinear,42,1000,50,,0.3,R,gbm_coxph,Boosting,0.1886793623647103,0.709744442135882,0.3289999999999509,success,
setting2_smooth_nonlinear_n1000,nonlinear,43,1000,50,,0.3,R,survival_coxph,CoxPH,0.2271799798602688,0.5522368334104275,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,43,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1895007886528755,0.6405867970660146,0.3179999999999836,success,
setting2_smooth_nonlinear_n1000,nonlinear,43,1000,50,,0.3,R,gbm_coxph,Boosting,0.2048827248072531,0.6506971519196458,0.3199999999999363,success,
setting2_smooth_nonlinear_n1000,nonlinear,44,1000,50,,0.3,R,survival_coxph,CoxPH,0.1813524828022419,0.6403162055335968,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,44,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1777842825488108,0.7277667984189723,0.3239999999998417,success,
setting2_smooth_nonlinear_n1000,nonlinear,44,1000,50,,0.3,R,gbm_coxph,Boosting,0.1647721840585563,0.7118859401468097,0.3220000000001164,success,
setting2_smooth_nonlinear_n1000,nonlinear,45,1000,50,,0.3,R,survival_coxph,CoxPH,0.1949699140454102,0.6055551629090394,0.0229999999999108,success,
setting2_smooth_nonlinear_n1000,nonlinear,45,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1776427136734786,0.6686691638985087,0.3160000000000309,success,
setting2_smooth_nonlinear_n1000,nonlinear,45,1000,50,,0.3,R,gbm_coxph,Boosting,0.1733911921224714,0.6828751148491059,0.3389999999999418,success,
setting2_smooth_nonlinear_n1000,nonlinear,46,1000,50,,0.3,R,survival_coxph,CoxPH,0.1831949142343406,0.6597566777679603,0.0270000000000436,success,
setting2_smooth_nonlinear_n1000,nonlinear,46,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1702515535747168,0.7187521239719976,0.3260000000000218,success,
setting2_smooth_nonlinear_n1000,nonlinear,46,1000,50,,0.3,R,gbm_coxph,Boosting,0.1648611835848999,0.7150819003602257,0.3220000000001164,success,
setting2_smooth_nonlinear_n1000,nonlinear,47,1000,50,,0.3,R,survival_coxph,CoxPH,0.1882911936085859,0.6348660271253721,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,47,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1828437345360292,0.6969897452861396,0.3140000000000782,success,
setting2_smooth_nonlinear_n1000,nonlinear,47,1000,50,,0.3,R,gbm_coxph,Boosting,0.2674680864517242,0.7102877935825339,0.3229999999998654,success,
setting2_smooth_nonlinear_n1000,nonlinear,48,1000,50,,0.3,R,survival_coxph,CoxPH,0.2070809167929796,0.6167186018154722,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,48,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1929722455191598,0.6743666169895678,0.3379999999999654,success,
setting2_smooth_nonlinear_n1000,nonlinear,48,1000,50,,0.3,R,gbm_coxph,Boosting,0.1958517794853336,0.6577022083728492,0.3240000000000691,success,
setting2_smooth_nonlinear_n1000,nonlinear,49,1000,50,,0.3,R,survival_coxph,CoxPH,0.1961832071747631,0.6083507306889353,0.0209999999999581,success,
setting2_smooth_nonlinear_n1000,nonlinear,49,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1768921877207008,0.7057063326374391,0.3609999999998763,success,
setting2_smooth_nonlinear_n1000,nonlinear,49,1000,50,,0.3,R,gbm_coxph,Boosting,0.1953619523789354,0.6983298538622129,0.33400000000006,success,
setting2_smooth_nonlinear_n1000,nonlinear,50,1000,50,,0.3,R,survival_coxph,CoxPH,0.191762423738262,0.6515843179377014,0.0210000000001855,success,
setting2_smooth_nonlinear_n1000,nonlinear,50,1000,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1822788109440811,0.7250939849624061,0.3579999999999472,success,
setting2_smooth_nonlinear_n1000,nonlinear,50,1000,50,,0.3,R,gbm_coxph,Boosting,0.1956905318073862,0.7254967776584318,0.3170000000000073,success,
setting2_smooth_nonlinear_n1500,nonlinear,1,1500,50,,0.3,R,survival_coxph,CoxPH,0.1957077886414618,0.601767475995352,0.0299999999999727,success,
setting2_smooth_nonlinear_n1500,nonlinear,1,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1836468529496213,0.677206287077243,0.7880000000000109,success,
setting2_smooth_nonlinear_n1500,nonlinear,1,1500,50,,0.3,R,gbm_coxph,Boosting,0.2150793107174879,0.6751269035532995,0.4760000000001128,success,
setting2_smooth_nonlinear_n1500,nonlinear,2,1500,50,,0.3,R,survival_coxph,CoxPH,0.1891819090214842,0.6234077902898283,0.0289999999999963,success,
setting2_smooth_nonlinear_n1500,nonlinear,2,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1776102734874907,0.6837117715832872,0.6220000000000709,success,
setting2_smooth_nonlinear_n1500,nonlinear,2,1500,50,,0.3,R,gbm_coxph,Boosting,0.2776264120239138,0.7066642052796751,0.4710000000000036,success,
setting2_smooth_nonlinear_n1500,nonlinear,3,1500,50,,0.3,R,survival_coxph,CoxPH,0.1768179609339124,0.6236175411522633,0.0289999999999963,success,
setting2_smooth_nonlinear_n1500,nonlinear,3,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.164433037916527,0.6884966563786008,0.6039999999998145,success,
setting2_smooth_nonlinear_n1500,nonlinear,3,1500,50,,0.3,R,gbm_coxph,Boosting,0.17218723373023,0.6902970679012346,0.4750000000001364,success,
setting2_smooth_nonlinear_n1500,nonlinear,4,1500,50,,0.3,R,survival_coxph,CoxPH,0.1944149697427385,0.5923058013765978,0.0289999999999963,success,
setting2_smooth_nonlinear_n1500,nonlinear,4,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1760570033852992,0.6739798426745329,0.5710000000001401,success,
setting2_smooth_nonlinear_n1500,nonlinear,4,1500,50,,0.3,R,gbm_coxph,Boosting,0.1729903469137251,0.680647738446411,0.4949999999998908,success,
setting2_smooth_nonlinear_n1500,nonlinear,5,1500,50,,0.3,R,survival_coxph,CoxPH,0.1987270175702528,0.6266545358494996,0.0310000000001764,success,
setting2_smooth_nonlinear_n1500,nonlinear,5,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1882705900991544,0.6743169078155724,0.5589999999999691,success,
setting2_smooth_nonlinear_n1500,nonlinear,5,1500,50,,0.3,R,gbm_coxph,Boosting,0.2087053303101105,0.6934522936049071,0.4900000000000091,success,
setting2_smooth_nonlinear_n1500,nonlinear,6,1500,50,,0.3,R,survival_coxph,CoxPH,0.2135481407080665,0.5924205378973105,0.0310000000001764,success,
setting2_smooth_nonlinear_n1500,nonlinear,6,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.197937955542757,0.6808068459657701,0.5769999999999982,success,
setting2_smooth_nonlinear_n1500,nonlinear,6,1500,50,,0.3,R,gbm_coxph,Boosting,0.1992059152532605,0.6983496332518337,0.4770000000000891,success,
setting2_smooth_nonlinear_n1500,nonlinear,7,1500,50,,0.3,R,survival_coxph,CoxPH,0.1960903196858298,0.5906369769725381,0.0289999999999963,success,
setting2_smooth_nonlinear_n1500,nonlinear,7,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1825048482479856,0.6541763010357606,0.5709999999999127,success,
setting2_smooth_nonlinear_n1500,nonlinear,7,1500,50,,0.3,R,gbm_coxph,Boosting,0.1740378772031784,0.6763802223559596,0.4679999999998472,success,
setting2_smooth_nonlinear_n1500,nonlinear,8,1500,50,,0.3,R,survival_coxph,CoxPH,0.2108052653094232,0.5859399004485959,0.0299999999999727,success,
setting2_smooth_nonlinear_n1500,nonlinear,8,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1877220283622179,0.6800221225342592,0.5420000000001437,success,
setting2_smooth_nonlinear_n1500,nonlinear,8,1500,50,,0.3,R,gbm_coxph,Boosting,0.2105333643541857,0.6938794321882873,0.4659999999998945,success,
setting2_smooth_nonlinear_n1500,nonlinear,9,1500,50,,0.3,R,survival_coxph,CoxPH,0.2026781302991474,0.6168551183476556,0.0299999999999727,success,
setting2_smooth_nonlinear_n1500,nonlinear,9,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1905536172448153,0.6654907281772954,0.5600000000001728,success,
setting2_smooth_nonlinear_n1500,nonlinear,9,1500,50,,0.3,R,gbm_coxph,Boosting,0.18814927871936,0.6755615860093472,0.4809999999999945,success,
setting2_smooth_nonlinear_n1500,nonlinear,10,1500,50,,0.3,R,survival_coxph,CoxPH,0.1858319820123022,0.6234880495435926,0.0289999999999963,success,
setting2_smooth_nonlinear_n1500,nonlinear,10,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1745920740172939,0.6859013643840919,0.5710000000001401,success,
setting2_smooth_nonlinear_n1500,nonlinear,10,1500,50,,0.3,R,gbm_coxph,Boosting,0.1594820143528393,0.7042221720478663,0.4689999999998235,success,
setting2_smooth_nonlinear_n1500,nonlinear,11,1500,50,,0.3,R,survival_coxph,CoxPH,0.2014581642607719,0.6034388558573036,0.0289999999999963,success,
setting2_smooth_nonlinear_n1500,nonlinear,11,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1858073622020007,0.6958701590872569,0.5699999999999363,success,
setting2_smooth_nonlinear_n1500,nonlinear,11,1500,50,,0.3,R,gbm_coxph,Boosting,0.1813301019935892,0.6862927848304676,0.4909999999999854,success,
setting2_smooth_nonlinear_n1500,nonlinear,12,1500,50,,0.3,R,survival_coxph,CoxPH,0.1808458614270048,0.6144985305543357,0.0300000000002,success,
setting2_smooth_nonlinear_n1500,nonlinear,12,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1655786894440079,0.6852683849609837,0.5670000000000073,success,
setting2_smooth_nonlinear_n1500,nonlinear,12,1500,50,,0.3,R,gbm_coxph,Boosting,0.1563248959561129,0.6929703070634733,0.4780000000000655,success,
setting2_smooth_nonlinear_n1500,nonlinear,13,1500,50,,0.3,R,survival_coxph,CoxPH,0.1928885112611498,0.6198149226687375,0.0289999999999963,success,
setting2_smooth_nonlinear_n1500,nonlinear,13,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1828226024534373,0.6836860156603896,0.5930000000000746,success,
setting2_smooth_nonlinear_n1500,nonlinear,13,1500,50,,0.3,R,gbm_coxph,Boosting,0.213732963651521,0.6912573610302206,0.4690000000000509,success,
setting2_smooth_nonlinear_n1500,nonlinear,14,1500,50,,0.3,R,survival_coxph,CoxPH,0.1960026221195824,0.613546657024918,0.0320000000001527,success,
setting2_smooth_nonlinear_n1500,nonlinear,14,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.177890230658176,0.6622676187893579,0.5769999999999982,success,
setting2_smooth_nonlinear_n1500,nonlinear,14,1500,50,,0.3,R,gbm_coxph,Boosting,0.1706501091628882,0.6850161197987286,0.4689999999998235,success,
setting2_smooth_nonlinear_n1500,nonlinear,15,1500,50,,0.3,R,survival_coxph,CoxPH,0.2035275841184567,0.6145655238609437,0.0289999999999963,success,
setting2_smooth_nonlinear_n1500,nonlinear,15,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1882572383968975,0.6805843006688863,0.5609999999999218,success,
setting2_smooth_nonlinear_n1500,nonlinear,15,1500,50,,0.3,R,gbm_coxph,Boosting,0.1950937074354786,0.6846336122859114,0.4790000000000418,success,
setting2_smooth_nonlinear_n1500,nonlinear,16,1500,50,,0.3,R,survival_coxph,CoxPH,0.1941998005241669,0.6231417325396051,0.0299999999999727,success,
setting2_smooth_nonlinear_n1500,nonlinear,16,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1765646649558042,0.6941869164958849,0.5529999999998836,success,
setting2_smooth_nonlinear_n1500,nonlinear,16,1500,50,,0.3,R,gbm_coxph,Boosting,0.1892519876578193,0.7216421066328356,0.4929999999999381,success,
setting2_smooth_nonlinear_n1500,nonlinear,17,1500,50,,0.3,R,survival_coxph,CoxPH,0.1894468004367019,0.5966981132075472,0.0289999999999963,success,
setting2_smooth_nonlinear_n1500,nonlinear,17,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1766934798161707,0.6794391315585423,0.5649999999998272,success,
setting2_smooth_nonlinear_n1500,nonlinear,17,1500,50,,0.3,R,gbm_coxph,Boosting,0.2437833190158254,0.6933639183251487,0.474999999999909,success,
setting2_smooth_nonlinear_n1500,nonlinear,18,1500,50,,0.3,R,survival_coxph,CoxPH,0.1882371846074189,0.5781132075471698,0.0289999999999963,success,
setting2_smooth_nonlinear_n1500,nonlinear,18,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1780207313691378,0.6488679245283019,0.6000000000001364,success,
setting2_smooth_nonlinear_n1500,nonlinear,18,1500,50,,0.3,R,gbm_coxph,Boosting,0.1777814279465385,0.6445911949685534,0.4670000000000982,success,
setting2_smooth_nonlinear_n1500,nonlinear,19,1500,50,,0.3,R,survival_coxph,CoxPH,0.1972931131925222,0.6399723333233092,0.0299999999999727,success,
setting2_smooth_nonlinear_n1500,nonlinear,19,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1848737580645973,0.7075151114185186,0.5800000000001546,success,
setting2_smooth_nonlinear_n1500,nonlinear,19,1500,50,,0.3,R,gbm_coxph,Boosting,0.2013861602206238,0.7051995308693952,0.4919999999999618,success,
setting2_smooth_nonlinear_n1500,nonlinear,20,1500,50,,0.3,R,survival_coxph,CoxPH,0.1915928090467751,0.6147556630185798,0.0289999999999963,success,
setting2_smooth_nonlinear_n1500,nonlinear,20,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1742465397339122,0.706604734029015,0.5650000000000546,success,
setting2_smooth_nonlinear_n1500,nonlinear,20,1500,50,,0.3,R,gbm_coxph,Boosting,0.1702697879616526,0.7044413336726902,0.47400000000016,success,
setting2_smooth_nonlinear_n1500,nonlinear,21,1500,50,,0.3,R,survival_coxph,CoxPH,0.2049897600965451,0.5992890108519396,0.0289999999999963,success,
setting2_smooth_nonlinear_n1500,nonlinear,21,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1885903138622197,0.668704003991518,0.6259999999999764,success,
setting2_smooth_nonlinear_n1500,nonlinear,21,1500,50,,0.3,R,gbm_coxph,Boosting,0.19627436450756,0.6807097417986778,0.4739999999999327,success,
setting2_smooth_nonlinear_n1500,nonlinear,22,1500,50,,0.3,R,survival_coxph,CoxPH,0.1820035548879792,0.6256183804243169,0.0539999999998599,success,
setting2_smooth_nonlinear_n1500,nonlinear,22,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.172723019977202,0.6864105714001129,0.8299999999999272,success,
setting2_smooth_nonlinear_n1500,nonlinear,22,1500,50,,0.3,R,gbm_coxph,Boosting,0.1610502928097979,0.6982303529333643,0.4909999999999854,success,
setting2_smooth_nonlinear_n1500,nonlinear,23,1500,50,,0.3,R,survival_coxph,CoxPH,0.1809373199516083,0.6382891801011911,0.0350000000000818,success,
setting2_smooth_nonlinear_n1500,nonlinear,23,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1739881400708722,0.6789855755633072,0.7870000000000346,success,
setting2_smooth_nonlinear_n1500,nonlinear,23,1500,50,,0.3,R,gbm_coxph,Boosting,0.166970706524055,0.6900160271518808,0.4969999999998435,success,
setting2_smooth_nonlinear_n1500,nonlinear,24,1500,50,,0.3,R,survival_coxph,CoxPH,0.1990733606213177,0.6048147670065832,0.0299999999999727,success,
setting2_smooth_nonlinear_n1500,nonlinear,24,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1851316242871704,0.6794888343875048,0.7479999999998199,success,
setting2_smooth_nonlinear_n1500,nonlinear,24,1500,50,,0.3,R,gbm_coxph,Boosting,0.2326789931630473,0.6912030463405189,0.4819999999999709,success,
setting2_smooth_nonlinear_n1500,nonlinear,25,1500,50,,0.3,R,survival_coxph,CoxPH,0.1855950649264942,0.6426504899673355,0.0299999999999727,success,
setting2_smooth_nonlinear_n1500,nonlinear,25,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1766273253428394,0.7071706330689065,0.7250000000001364,success,
setting2_smooth_nonlinear_n1500,nonlinear,25,1500,50,,0.3,R,gbm_coxph,Boosting,0.1577739410248549,0.7225696064706797,0.47199999999998,success,
setting2_smooth_nonlinear_n1500,nonlinear,26,1500,50,,0.3,R,survival_coxph,CoxPH,0.2069138482013925,0.5983671551496286,0.030999999999949,success,
setting2_smooth_nonlinear_n1500,nonlinear,26,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1919004679130344,0.6763090658130452,0.7640000000001237,success,
setting2_smooth_nonlinear_n1500,nonlinear,26,1500,50,,0.3,R,gbm_coxph,Boosting,0.1813246740646853,0.6876743707967461,0.4729999999999563,success,
setting2_smooth_nonlinear_n1500,nonlinear,27,1500,50,,0.3,R,survival_coxph,CoxPH,0.188437778796947,0.6034620932841801,0.0300000000002,success,
setting2_smooth_nonlinear_n1500,nonlinear,27,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1775841101079217,0.6804295560185927,0.7419999999999618,success,
setting2_smooth_nonlinear_n1500,nonlinear,27,1500,50,,0.3,R,gbm_coxph,Boosting,0.1915813758198246,0.7001442538868409,0.47400000000016,success,
setting2_smooth_nonlinear_n1500,nonlinear,28,1500,50,,0.3,R,survival_coxph,CoxPH,0.1955534275799726,0.6297822775736941,0.0289999999999963,success,
setting2_smooth_nonlinear_n1500,nonlinear,28,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1824836515329231,0.6775378550309112,0.56899999999996,success,
setting2_smooth_nonlinear_n1500,nonlinear,28,1500,50,,0.3,R,gbm_coxph,Boosting,0.1967978951946241,0.6718633336319924,0.474999999999909,success,
setting2_smooth_nonlinear_n1500,nonlinear,29,1500,50,,0.3,R,survival_coxph,CoxPH,0.2012938876334667,0.605291101604927,0.0289999999999963,success,
setting2_smooth_nonlinear_n1500,nonlinear,29,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1881623196153876,0.6862049088316495,0.5480000000000018,success,
setting2_smooth_nonlinear_n1500,nonlinear,29,1500,50,,0.3,R,gbm_coxph,Boosting,0.1733265689955559,0.7025272291496011,0.4790000000000418,success,
setting2_smooth_nonlinear_n1500,nonlinear,30,1500,50,,0.3,R,survival_coxph,CoxPH,0.1771010316015809,0.637829536728948,0.0299999999999727,success,
setting2_smooth_nonlinear_n1500,nonlinear,30,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1763110101631339,0.6849884822114154,0.5659999999998035,success,
setting2_smooth_nonlinear_n1500,nonlinear,30,1500,50,,0.3,R,gbm_coxph,Boosting,0.1772988607691407,0.6982979267980548,0.4800000000000182,success,
setting2_smooth_nonlinear_n1500,nonlinear,31,1500,50,,0.3,R,survival_coxph,CoxPH,0.2050210603280317,0.5936923482386014,0.0299999999999727,success,
setting2_smooth_nonlinear_n1500,nonlinear,31,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.187364896024845,0.6567688658525872,0.5610000000001492,success,
setting2_smooth_nonlinear_n1500,nonlinear,31,1500,50,,0.3,R,gbm_coxph,Boosting,0.2645837825928623,0.6723183694983748,0.4720000000002073,success,
setting2_smooth_nonlinear_n1500,nonlinear,32,1500,50,,0.3,R,survival_coxph,CoxPH,0.1976738518240459,0.6227062463621603,0.0289999999999963,success,
