n_samples,n_features,Replicate,GPU_Runtime_sec,GPU_ARI,GPU_NMI
5000,50,18,0.02902121702209115,0.48258292942528785,0.7417830306194567
5000,50,19,0.02894418267533183,0.782415896269932,0.9053110004345375
5000,50,20,0.028187332209199667,0.48258292942528785,0.7417830306194567
5000,50,21,0.02826680801808834,0.48210720998734197,0.7415671583263512
5000,50,22,0.028928101994097233,0.7822267575404412,0.9052594201943566
5000,50,23,0.028994739055633545,0.7822267575404412,0.9052594201943566
5000,50,24,0.028169533237814903,0.7822267575404412,0.9052594201943566
5000,50,25,0.028191199991852045,0.20981238253562387,0.4732868523143735
5000,50,26,0.02888271026313305,0.21043553981881813,0.4738876399577196
5000,50,27,0.029031415935605764,0.7822267575404412,0.9052594201943566
5000,50,28,0.029176335781812668,0.7822267575404412,0.9052594201943566
5000,50,29,0.02895482676103711,0.7822267575404412,0.9052594201943566
5000,50,30,0.029019835870712996,0.7822267575404412,0.9052594201943566
5000,50,31,0.029211577028036118,0.374461537390189,0.5887612861765009
5000,50,32,0.028561176266521215,0.7822267575404412,0.9052594201943566
5000,50,33,0.029183341190218925,0.48258292942528785,0.7417830306194567
5000,50,34,0.028973114676773548,0.6150179793247997,0.7910625404188241
5000,50,35,0.02891039429232478,1.0,1.0
5000,50,36,0.028915329836308956,0.6150179793247997,0.7910625404188241
5000,50,37,0.028330596163868904,0.48210720998734197,0.7415671583263512
5000,50,38,0.028874858748167753,0.48258292942528785,0.7417830306194567
5000,50,39,0.028882725164294243,0.48210720998734197,0.7415671583263512
5000,50,40,0.02888890216127038,0.48258292942528785,0.7417830306194567
5000,50,41,0.02897187415510416,0.48258292942528785,0.7417830306194567
5000,50,42,0.028152375016361475,9.61345691506702e-07,0.0015940525137437453
5000,50,43,0.028113003820180893,0.782415896269932,0.9053110004345375
5000,50,44,0.0291163120418787,0.6150179793247997,0.7910625404188241
5000,50,45,0.028409496881067753,0.21043553981881813,0.4738876399577196
5000,50,46,0.02931577293202281,1.0,1.0
5000,50,47,0.030239497777074575,1.0,1.0
5000,50,48,0.031629959121346474,0.6147220393864167,0.7909367941946802
5000,50,49,0.032609978690743446,0.48210720998734197,0.7415671583263512
5000,50,50,0.028857458382844925,0.48258292942528785,0.7417830306194567
5000,50,51,0.03091081790626049,0.7822267575404412,0.9052594201943566
5000,50,52,0.031014314852654934,1.0,1.0
5000,50,53,0.032650116831064224,0.7822267575404412,0.9052594201943566
5000,50,54,0.030501054134219885,0.21043553981881813,0.4738876399577196
5000,50,55,0.028133549261838198,0.21043553981881813,0.4738876399577196
5000,50,56,0.028943374752998352,0.7822267575404412,0.9052594201943566
5000,50,57,0.029245686251670122,0.782415896269932,0.9053110004345375
5000,50,58,0.03147827414795756,0.21043553981881813,0.4738876399577196
5000,50,59,0.028804830741137266,1.0,1.0
5000,50,60,0.03041693614795804,0.374461537390189,0.5887612861765009
5000,50,61,0.030186954885721207,0.48210720998734197,0.7415671583263512
5000,50,62,0.03006894001737237,0.782415896269932,0.9053110004345375
5000,50,63,0.029729911126196384,0.21043553981881813,0.4738876399577196
5000,50,64,0.028152573388069868,0.782415896269932,0.9053110004345375
5000,50,65,0.02892284793779254,0.6147220393864167,0.7909367941946802
5000,50,66,0.028916514944285154,0.48210720998734197,0.7415671583263512
