"n_samples","n_features","Replicate","R_Runtime_sec","R_ARI","R_NMI"
10000,50,24,8.9980000000005,1,1
10000,50,25,9.24099999999999,1,1
10000,50,26,9.10000000000036,1,1
10000,50,27,8.85999999999967,1,1
10000,50,28,8.85199999999986,1,1
10000,50,29,8.88300000000072,1,1
10000,50,30,9.26800000000003,1,1
10000,50,31,9.35299999999916,1,1
10000,50,32,9.05000000000018,1,1
10000,50,33,9.01600000000053,1,1
10000,50,34,9.03900000000067,1,1
10000,50,35,9.03099999999995,1,1
10000,50,36,9.05600000000049,1,1
10000,50,37,9.31899999999951,1,1
10000,50,38,8.9980000000005,1,1
10000,50,39,9.21000000000004,1,1
10000,50,40,8.89699999999993,1,1
10000,50,41,9.07000000000062,1,1
10000,50,42,9.18100000000049,1,1
10000,50,43,9.10600000000068,1,1
10000,50,44,8.98399999999947,1,1
10000,50,45,9.22100000000046,1,1
10000,50,46,8.86400000000049,1,1
10000,50,47,9.31500000000051,1,1
10000,50,48,9.02300000000014,1,1
10000,50,49,9.23700000000008,1,1
10000,50,50,8.99399999999969,1,1
10000,50,51,9.04400000000078,1,1
10000,50,52,9.15300000000025,1,1
10000,50,53,9.15599999999995,1,1
10000,50,54,9.02300000000014,1,1
10000,50,55,9.1880000000001,1,1
10000,50,56,9.06600000000071,1,1
10000,50,57,9.26199999999972,1,1
10000,50,58,9.09400000000005,1,1
10000,50,59,9.21500000000015,1,1
10000,50,60,8.91700000000037,1,1
10000,50,61,9.29100000000017,1,1
10000,50,62,8.98000000000047,1,1
10000,50,63,9.2480000000005,1,1
10000,50,64,9.01000000000022,1,1
10000,50,65,9.24799999999959,1,1
10000,50,66,9.09900000000016,1,1
10000,50,67,9.1850000000004,1,1
10000,50,68,9.10000000000036,1,1
10000,50,69,9.27199999999993,1,1
10000,50,70,9.1230000000005,1,1
10000,50,71,9.09299999999985,1,1
10000,50,72,9.15999999999985,1,1
10000,50,73,9.19499999999971,1,1
10000,50,74,9.23600000000079,1,1
10000,50,75,9.34799999999996,1,1
10000,50,76,9.3119999999999,1,1
10000,50,77,9.41800000000057,1,1
10000,50,78,9.30799999999999,1,1
10000,50,79,9.26299999999992,1,1
10000,50,80,9.42799999999988,1,1
10000,50,81,9.57200000000012,1,1
10000,50,82,9.40399999999954,1,1
10000,50,83,9.38700000000063,1,1
10000,50,84,9.42699999999968,1,1
10000,50,85,9.49499999999989,1,1
10000,50,86,9.37100000000009,1,1
10000,50,87,9.40400000000045,1,1
10000,50,88,9.35800000000017,1,1
10000,50,89,9.51299999999992,1,1
10000,50,90,9.33500000000004,1,1
10000,50,91,9.3139999999994,1,1
10000,50,92,9.375,1,1
10000,50,93,9.4399999999996,1,1
10000,50,94,9.38100000000031,1,1
10000,50,95,9.40699999999924,1,1
10000,50,96,9.77899999999954,1,1
10000,50,97,9.83399999999983,1,1
10000,50,98,9.61599999999999,1,1
10000,50,99,9.69599999999991,1,1
10000,50,100,9.60400000000027,1,1
