n_samples,n_features,Replicate,GPU_Runtime_sec,GPU_ARI,GPU_NMI
5000,200,36,0.0036029815673828125,0.7198597853344202,0.8653876704593239
5000,200,37,0.002298593521118164,1.0,1.0
5000,200,38,0.003186464309692383,0.7189992645214005,0.8650185325354788
5000,200,39,0.0044329166412353516,0.40495367885390116,0.6840607717851664
5000,200,40,0.003403186798095703,0.718916482025336,0.8649831403435521
5000,200,41,0.0031447410583496094,0.7189143795210664,0.8649822417255479
5000,200,42,0.0030057430267333984,0.721233569165626,0.8659817297506944
5000,200,43,0.0018546581268310547,0.7824724772638266,0.9057460992755194
5000,200,44,0.0033371448516845703,0.4100672184004107,0.686995837683327
5000,200,45,0.0016026496887207031,1.0,1.0
5000,200,46,0.00399017333984375,0.7209472182095206,0.8658574168754766
5000,200,47,0.0038797855377197266,0.7228821165678977,0.8667024985767843
5000,200,48,0.0017352104187011719,0.7824724772638266,0.9057460992755194
5000,200,49,0.0048944950103759766,0.5400419027586383,0.7363449775264188
5000,200,50,0.001729726791381836,1.0,1.0
5000,200,51,0.004012584686279297,0.3776664121407871,0.6755225429756931
5000,200,52,0.0017330646514892578,1.0,1.0
5000,200,53,0.0017256736755371094,1.0,1.0
5000,200,54,0.001718759536743164,1.0,1.0
5000,200,55,0.004257917404174805,0.7200238703301829,0.8654583161059732
5000,200,56,0.0017130374908447266,1.0,1.0
5000,200,57,0.005806446075439453,0.5428085750943151,0.7386216236294038
5000,200,58,0.003652334213256836,0.7190531350627193,0.8650415750998599
5000,200,59,0.0021562576293945312,0.7788317839111208,0.9009752393243102
5000,200,60,0.004860639572143555,0.4068874623508445,0.6853474851570621
5000,200,61,0.00861668586730957,0.4045992129960682,0.6838402396651894
5000,200,62,0.0017499923706054688,1.0,1.0
5000,200,63,0.001735687255859375,1.0,1.0
5000,200,64,0.0067138671875,0.3873477766442133,0.6794809300913862
5000,200,65,0.0020318031311035156,1.0,1.0
5000,200,66,0.003509521484375,0.5341444731454891,0.7321973633143091
5000,200,67,0.0015873908996582031,1.0,1.0
5000,200,68,0.0045354366302490234,0.3644933393318225,0.6703475095143389
5000,200,69,0.0017070770263671875,1.0,1.0
