"n_samples","n_features","Replicate","R_Runtime_sec","R_ARI","R_NMI"
5000,100,17,2.12200000000001,0.719091762347196,0.827729376770642
5000,100,18,2.27000000000004,0.719254663280147,0.827729376770642
5000,100,19,2.22699999999998,0.718916482025336,0.827729376770642
5000,100,20,2.18600000000004,0.747457745004615,0.827729376770644
5000,100,21,2.29399999999998,0.737747586408314,0.827729376770643
5000,100,22,2.17199999999997,0.749176006482504,0.827729376770642
5000,100,23,2.28700000000003,0.718940397691785,0.827729376770643
5000,100,24,2.411,0.725871850778798,0.827729376770642
5000,100,25,2.274,0.719334527325151,0.827729376770644
5000,100,26,2.26499999999999,0.745295862761104,0.827729376770643
5000,100,27,2.25599999999997,0.733935368516274,0.827729376770642
5000,100,28,2.25,0.762732975658658,0.827729376770643
5000,100,29,2.22500000000002,0.722146863597016,0.827729376770642
5000,100,30,2.30200000000002,0.761088252120916,0.827729376770642
5000,100,31,2.42500000000001,0.736924486945228,0.827729376770644
5000,100,32,2.17899999999997,0.754994128329395,0.827729376770642
5000,100,33,2.39499999999998,0.720993637965,0.827729376770644
5000,100,34,2.15999999999997,0.732012321662317,0.827729376770642
5000,100,35,2.149,0.767189117553341,0.827729376770643
5000,100,36,2.35500000000002,0.738588525912367,0.827729376770642
5000,100,37,2.10399999999998,0.781248162200533,0.827729376770644
5000,100,38,2.19900000000001,0.724809511588846,0.827729376770644
